 Accursed Spirit;$0.14
 Act on Impulse;$0.16
 Aegis Angel;$0.47
 Aeronaut Tinkerer;$0.14
 Aetherspouts;$0.51
 Aggressive Mining;$0.29
 Ajani Steadfast;$7.58
 Ajani's Pridemate;$0.48
 Altac Bloodseeker;$0.16
 Amphin Pathmage;$0.14
 Ancient Silverback;$0.16
 Avacyn, Guardian Angel;$0.59
 Avarice Amulet;$0.25
 Back to Nature;$0.21
 Battle Mastery;$0.16
 Battlefield Forge;$1.19
 Belligerent Sliver;$0.18
 Black Cat;$0.15
 Blastfire Bolt;$0.15
 Blood Host;$0.16
 Boonweaver Giant;$0.18
 Borderland Marauder;$0.15
 Brawler's Plate;$0.16
 Bronze Sable;$0.15
 Brood Keeper;$0.16
 Burning Anger;$0.24
 Cancel;$0.25
 Carnivorous Moss-Beast;$0.14
 Carrion Crow;$0.14
 Caustic Tar;$0.16
 Caves of Koilos;$1.37
 Centaur Courser;$0.19
 Chandra, Pyromaster;$2.83
 Charging Rhino;$0.14
 Chasm Skulker;$3.58
 Chief Engineer;$0.51
 Child of Night;$0.15
 Chord of Calling;$8.76
 Chronostutter;$0.15
 Circle of Flame;$0.17
 Clear a Path;$0.15
 Cone of Flame;$0.16
 Congregate;$0.18
 Constricting Sliver;$0.18
 Coral Barrier;$0.15
 Covenant of Blood;$0.14
 Crippling Blight;$0.15
 Crowd's Favor;$0.14
 Crucible of Fire;$0.89
 Cruel Sadist;$0.26
 Darksteel Citadel;$0.61
 Dauntless River Marshal;$0.20
 Devouring Light;$0.24
 Diffusion Sliver;$0.35
 Dissipate;$0.19
 Divination;$0.14
 Divine Favor;$0.14
 Divine Verdict;$0.19
 Elvish Mystic;$0.15
 Encrust;$0.15
 Endless Obedience;$0.17
 Ensoul Artifact;$1.05
 Ephemeral Shields;$0.15
 Eternal Thirst;$0.14
 Evolving Wilds;$0.15
 Feast on the Fallen;$0.17
 Feral Incarnation;$0.16
 Festergloom;$0.15
 First Response;$0.20
 Flesh to Dust;$0.14
 Forest (267);$0.14
 Forest (268);$0.14
 Forest (269);$0.14
 Forge Devil;$0.14
 Foundry Street Denizen;$0.18
 Frenzied Goblin;$0.27
 Frost Lynx;$0.15
 Fugitive Wizard;$0.15
 Furnace Whelp;$0.32
 Gargoyle Sentinel;$0.16
 Garruk's Packleader;$0.33
 Garruk, Apex Predator;$9.41
 Gather Courage;$0.15
 Geist of the Moors;$0.17
 Generator Servant;$0.15
 Genesis Hydra;$0.94
 Glacial Crasher;$0.15
 Goblin Kaboomist;$0.26
 Goblin Rabblemaster;$2.25
 Goblin Roughrider;$0.15
 Gravedigger;$0.16
 Grindclock;$0.27
 Hammerhand;$0.15
 Haunted Plate Mail;$0.26
 Heat Ray;$0.16
 Heliod's Pilgrim;$0.20
 Hoarding Dragon;$0.26
 Hornet Nest;$1.10
 Hornet Queen;$1.00
 Hot Soup;$0.16
 Hunt the Weak;$0.14
 Hunter's Ambush;$0.14
 Hushwing Gryff;$0.54
 Hydrosurge;$0.15
 Illusory Angel;$0.25
 In Garruk's Wake;$0.60
 Indulgent Tormentor;$0.70
 Inferno Fist;$0.14
 Inspired Charge;$0.19
 Into the Void;$0.16
 Invasive Species;$0.15
 Invisibility;$0.14
 Island (255);$0.14
 Island (256);$0.16
 Island (257);$0.15
 Jace's Ingenuity;$0.16
 Jace, the Living Guildpact;$2.69
 Jalira, Master Polymorphist;$0.25
 Jorubai Murk Lurker;$0.17
 Juggernaut;$0.16
 Kalonian Twingrove;$0.40
 Kapsho Kitefins;$0.20
 Kinsbaile Skirmisher;$0.15
 Kird Chieftain;$0.16
 Krenko's Enforcer;$0.14
 Kurkesh, Onakke Ancient;$0.26
 Lava Axe;$0.14
 Leeching Sliver;$0.30
 Life's Legacy;$0.41
 Lightning Strike;$0.13
 Liliana Vess;$7.35
 Living Totem;$0.15
 Llanowar Wastes;$1.65
 Mahamoti Djinn;$0.29
 Marked by Honor;$0.14
 Mass Calcify;$0.38
 Master of Predicaments;$0.25
 Meditation Puzzle;$0.15
 Mercurial Pretender;$0.25
 Meteorite;$0.16
 Midnight Guard;$0.14
 Might Makes Right;$0.16
 Military Intelligence;$0.18
 Mind Rot;$0.15
 Mind Sculpt;$0.19
 Miner's Bane;$0.15
 Mountain (263);$0.16
 Mountain (264);$0.16
 Mountain (265);$0.11
 Naturalize;$0.14
 Necrobite;$0.14
 Necrogen Scudder;$0.16
 Necromancer's Assistant;$0.14
 Necromancer's Stockpile;$0.28
 Negate;$0.14
 Netcaster Spider;$0.14
 Nightfire Giant;$0.16
 Nightmare;$0.31
 Nimbus of the Isles;$0.14
 Nissa's Expedition;$0.15
 Nissa, Worldwaker;$9.87
 Ob Nixilis, Unshackled;$2.25
 Obelisk of Urd;$2.51
 Oppressive Rays;$0.14
 Oreskos Swiftclaw;$0.15
 Ornithopter;$0.22
 Overwhelm;$0.16
 Paragon of Eternal Wilds;$0.16
 Paragon of Fierce Defiance;$0.16
 Paragon of Gathering Mists;$0.16
 Paragon of New Dawns;$0.21
 Paragon of Open Graves;$0.18
 Peel from Reality;$0.15
 Perilous Vault;$1.81
