 Acidic Slime;$0.20
 Acolyte of Xathrid;$0.15
 Act of Treason;$0.17
 Air Elemental;$0.20
 Ajani Goldmane;$8.67
 Alluring Siren;$0.20
 Angel's Feather;$0.17
 Angel's Mercy;$0.15
 Ant Queen;$0.71
 Armored Ascension;$0.23
 Assassinate;$0.15
 Awakener Druid;$0.19
 Ball Lightning;$2.38
 Baneslayer Angel;$9.15
 Berserkers of Blood Ridge;$0.14
 Birds of Paradise;$7.14
 Black Knight;$0.19
 Blinding Mage;$0.15
 Bog Wraith;$0.17
 Bogardan Hellkite;$1.30
 Borderland Ranger;$0.15
 Bountiful Harvest;$0.15
 Bramble Creeper;$0.15
 Burning Inquiry;$0.72
 Burst of Speed;$0.15
 Cancel;$0.15
 Canyon Minotaur;$0.15
 Capricious Efreet;$0.38
 Captain of the Watch;$0.87
 Celestial Purge;$0.19
 Cemetery Reaper;$3.09
 Centaur Courser;$0.15
 Chandra Nalaar;$3.92
 Child of Night;$0.15
 Clone;$0.35
 Coat of Arms;$8.48
 Consume Spirit;$0.18
 Convincing Mirage;$0.15
 Coral Merfolk;$0.15
 Craw Wurm;$0.15
 Cudgel Troll;$0.17
 Darksteel Colossus;$7.06
 Deadly Recluse;$0.16
 Deathmark;$0.18
 Demon's Horn;$0.17
 Diabolic Tutor;$0.36
 Disentomb;$0.15
 Disorient;$0.14
 Divination;$0.14
 Divine Verdict;$0.15
 Djinn of Wishes;$0.30
 Doom Blade;$0.25
 Dragon Whelp;$0.18
 Dragon's Claw;$0.22
 Dragonskull Summit;$2.61
 Dread Warlock;$0.15
 Drowned Catacomb;$2.99
 Drudge Skeletons;$0.16
 Duress;$0.19
 Earthquake;$0.41
 Elite Vanguard;$0.22
 Elvish Archdruid;$2.66
 Elvish Piper;$7.52
 Elvish Visionary;$0.17
 Emerald Oryx;$0.15
 Enormous Baloth;$0.19
 Entangling Vines;$0.15
 Essence Scatter;$0.16
 Excommunicate;$0.15
 Fabricate;$2.49
 Fiery Hellhound;$0.15
 Fireball;$0.17
 Firebreathing;$0.15
 Flashfreeze;$0.18
 Fog;$0.16
 Gargoyle Castle;$0.39
 Garruk Wildspeaker;$8.91
 Giant Growth;$0.16
 Giant Spider;$0.14
 Glacial Fortress;$2.37
 Glorious Charge;$0.15
 Goblin Artillery;$0.16
 Goblin Chieftain;$5.80
 Goblin Piker;$0.14
 Gorgon Flail;$0.60
 Gravedigger;$0.15
 Great Sable Stag;$0.71
 Griffin Sentinel;$0.15
 Guardian Seraph;$0.59
 Harm's Way;$0.20
 Haunting Echoes;$0.44
 Hive Mind;$2.78
 Holy Strength;$0.15
 Honor of the Pure;$2.07
 Horned Turtle;$0.15
 Howl of the Night Pack;$0.21
 Howling Banshee;$0.17
 Howling Mine;$3.18
 Hypnotic Specter;$1.81
 Ice Cage;$0.15
 Ignite Disorder;$0.17
 Illusionary Servant;$0.17
 Indestructibility;$0.74
 Inferno Elemental;$0.17
 Jace Beleren;$8.07
 Jackal Familiar;$0.15
 Jump;$0.15
 Kalonian Behemoth;$0.68
 Kelinore Bat;$0.15
 Kindled Fury;$0.15
 Kraken's Eye;$0.17
 Lava Axe;$0.14
 Levitation;$0.18
 Lifelink;$0.16
 Lightning Bolt;$2.24
 Lightning Elemental;$0.15
 Lightwielder Paladin;$0.39
 Liliana Vess;$7.89
 Llanowar Elves;$0.19
 Looming Shade;$0.15
 Lurking Predators;$6.05
 Magebane Armor;$0.36
 Magma Phoenix;$0.31
 Manabarbs;$0.32
 Master of the Wild Hunt;$13.25
 Megrim;$0.36
 Merfolk Looter;$0.15
 Merfolk Sovereign;$0.75
 Mesa Enchantress;$0.35
 Might of Oaks;$0.32
 Mind Control;$0.18
 Mind Rot;$0.15
 Mind Shatter;$0.32
 Mind Spring;$0.44
 Mirror of Fate;$0.30
 Mist Leopard;$0.15
 Mold Adder;$0.19
 Mountain (242);$0.16
 Mountain (243);$0.19
 Mountain (244);$0.17
 Mountain (245);$0.15
 Naturalize;$0.15
 Nature's Spiral;$0.19
 Negate;$0.15
 Nightmare;$0.37
 Oakenform;$0.15
 Open the Vaults;$1.76
 Ornithopter;$0.34
 Overrun;$0.22
 Pacifism;$0.15
 Palace Guard;$0.15
 Panic Attack;$0.15
 Phantom Warrior;$0.19
 Pithing Needle;$2.68
 Planar Cleansing;$0.34
 Platinum Angel;$7.34
 Polymorph;$0.92
 Ponder;$1.46
