 Academy Raider;$0.14
 Accorder's Shield;$0.17
 Accursed Spirit;$0.14
 Act of Treason;$0.14
 Advocate of the Beast;$0.15
 Air Servant;$0.19
 Ajani's Chosen;$0.35
 Ajani, Caller of the Pride;$5.23
 Altar's Reap;$0.14
 Angelic Accord;$0.45
 Angelic Wall;$0.14
 Archaeomancer;$0.16
 Archangel of Thune;$22.99
 Armored Cancrix;$0.15
 Artificer's Hex;$0.18
 Auramancer;$0.15
 Awaken the Ancient;$0.41
 Banisher Priest;$0.20
 Barrage of Expendables;$0.17
 Battle Sliver;$0.18
 Blessing;$0.17
 Blightcaster;$0.17
 Blood Bairn;$0.14
 Blur Sliver;$0.15
 Bogbrew Witch;$0.42
 Bonescythe Sliver;$1.77
 Bramblecrush;$0.19
 Brave the Elements;$0.29
 Briarpack Alpha;$0.17
 Brindle Boar;$0.14
 Bubbling Cauldron;$0.19
 Burning Earth;$0.42
 Cancel;$0.15
 Canyon Minotaur;$0.15
 Capashen Knight;$0.15
 Celestial Flare;$0.18
 Chandra's Outrage;$0.15
 Chandra's Phoenix;$0.45
 Chandra, Pyromaster;$2.70
 Charging Griffin;$0.15
 Child of Night;$0.15
 Claustrophobia;$0.15
 Clone;$0.41
 Colossal Whale;$0.28
 Congregate;$0.17
 Coral Merfolk;$0.15
 Corpse Hauler;$0.15
 Corrupt;$0.18
 Cyclops Tyrant;$0.14
 Dark Favor;$0.14
 Dark Prophecy;$0.33
 Darksteel Forge;$5.71
 Darksteel Ingot;$0.30
 Dawnstrike Paladin;$0.15
 Deadly Recluse;$0.15
 Deathgaze Cockatrice;$0.15
 Demolish;$0.14
 Devout Invocation;$1.47
 Diabolic Tutor;$0.34
 Dismiss into Dream;$0.29
 Disperse;$0.15
 Divination;$0.14
 Divine Favor;$0.14
 Domestication;$0.25
 Doom Blade;$0.20
 Door of Destinies;$4.80
 Dragon Egg;$0.26
 Dragon Hatchling;$0.14
 Duress;$0.16
 Elite Arcanist;$0.41
 Elixir of Immortality;$0.40
 Elvish Mystic;$0.21
 Encroaching Wastes;$0.19
 Enlarge;$0.16
 Essence Scatter;$0.12
 Festering Newt;$0.15
 Fiendslayer Paladin;$2.21
 Fireshrieker;$0.17
 Flames of the Firebrand;$0.15
 Fleshpulper Giant;$0.16
 Fog;$0.17
 Fortify;$0.14
 Frost Breath;$0.15
 Galerider Sliver;$4.40
 Garruk's Horde;$0.37
 Garruk, Caller of Beasts;$6.00
 Giant Growth;$0.15
 Giant Spider;$0.15
 Gladecover Scout;$0.16
 Glimpse the Future;$0.18
 Gnawing Zombie;$0.17
 Goblin Diplomats;$0.27
 Goblin Shortcutter;$0.14
 Griffin Sentinel;$0.15
 Grim Return;$0.38
 Groundshaker Sliver;$0.14
 Guardian of the Ages;$0.26
 Haunted Plate Mail;$0.28
 Hive Stirrings;$0.14
 Howl of the Night Pack;$0.19
 Hunt the Weak;$0.14
 Illusionary Armor;$0.16
 Imposing Sovereign;$0.43
 Indestructibility;$0.68
 Into the Wilds;$0.49
 Jace's Mindseeker;$0.27
 Jace, Memory Adept;$5.90
 Kalonian Hydra;$10.79
 Kalonian Tusker;$0.29
 Lava Axe;$0.15
 Lay of the Land;$0.15
 Lifebane Zombie;$0.57
 Lightning Talons;$0.14
 Liliana of the Dark Realms;$7.43
 Liliana's Reaver;$0.50
 Liturgy of Blood;$0.14
 Manaweft Sliver;$1.26
 Marauding Maulhorn;$0.14
 Mark of the Vampire;$0.15
 Master of Diversion;$0.14
 Megantic Sliver;$0.66
 Merfolk Spy;$0.14
 Messenger Drake;$0.15
 Millstone;$0.17
 Mind Rot;$0.15
 Mindsparker;$0.33
 Minotaur Abomination;$0.15
 Molten Birth;$0.18
 Mutavault;$11.04
 Naturalize;$0.15
 Negate;$0.14
 Nephalia Seakite;$0.15
 Nightmare;$0.33
 Nightwing Shade;$0.15
 Oath of the Ancient Wood;$0.27
 Ogre Battledriver;$0.29
 Opportunity;$0.17
 Pacifism;$0.15
 Path of Bravery;$0.49
 Pay No Heed;$0.14
 Phantom Warrior;$0.17
 Pillarfield Ox;$0.15
 Pitchburn Devils;$0.15
 Planar Cleansing;$0.39
 Plummet;$0.14
 Predatory Sliver;$0.24
 Primeval Bounty;$4.41
 Pyromancer's Gauntlet;$0.27
 Quag Sickness;$0.15
 Quicken;$0.86
 Ranger's Guile;$0.14
 Ratchet Bomb;$0.97
 Regathan Firecat;$0.15
 Ring of Three Wishes;$3.22
 Rise of the Dark Realms;$7.22
 Rod of Ruin;$0.17
 Rootwalla;$0.14
 Rumbling Baloth;$0.15
 Sanguine Bond;$2.50
 Savage Summoning;$0.29
 Scavenging Ooze;$6.67
 Scourge of Valkas;$3.55
 Scroll Thief;$0.15
 Seacoast Drake;$0.15
 Seismic Stomp;$0.15
 Sengir Vampire;$0.16
 Sensory Deprivation;$0.15
 Sentinel Sliver;$0.20
 Seraph of the Sword;$0.75
 Serra Angel;$0.20
 Shadowborn Apostle;$1.44
 Shadowborn Demon;$1.00
 Shimmering Grotto;$0.17
 Shiv's Embrace;$0.17
 Shivan Dragon;$0.28
 Shock;$0.15
 Show of Valor;$0.15
 Shrivel;$0.13
 Siege Mastodon;$0.15
 Silence;$1.18
 Sliver Construct;$0.15
 Smelt;$0.14
 Solemn Offering;$0.14
 Soulmender;$0.15
 Spell Blast;$0.21
 Sporemound;$0.15
 Staff of the Death Magus;$0.16
 Staff of the Flame Magus;$0.17
 Staff of the Mind Magus;$0.17
 Staff of the Sun Magus;$0.17
 Staff of the Wild Magus;$0.17
 Steelform Sliver;$0.18
 Stonehorn Chanter;$0.17
 Striking Sliver;$0.18
 Strionic Resonator;$2.85
 Suntail Hawk;$0.15
 Syphon Sliver;$2.17
 Tenacious Dead;$0.17
 Thorncaster Sliver;$0.69
 Thunder Strike;$0.15
 Tidebinder Mage;$0.85
 Time Ebb;$0.15
 Tome Scour;$0.18
 Trading Post;$0.35
 Trained Condor;$0.14
 Traumatize;$1.77
 Trollhide;$0.14
 Undead Minotaur;$0.15
 Vampire Warlord;$0.17
 Vastwood Hydra;$0.77
 Verdant Haven;$0.14
 Vial of Poison;$0.16
 Vile Rebirth;$0.15
 Volcanic Geyser;$0.17
 Voracious Wurm;$0.16
 Wall of Frost;$0.19
 Wall of Swords;$0.16
 Warden of Evos Isle;$0.20
 Water Servant;$0.15
 Wild Guess;$0.14
 Wild Ricochet;$0.30
 Windreader Sphinx;$0.78
 Windstorm;$0.17
 Witchstalker;$0.53
 Woodborn Behemoth;$0.17
 Wring Flesh;$0.15
 Xathrid Necromancer;$0.41
 Young Pyromancer;$1.54
 Zephyr Charge;$0.15
