 Acidic Slime;$0.22
 Act of Treason;$0.15
 Adaptive Automaton;$4.96
 Aegis Angel;$0.61
 Aether Adept;$0.14
 Alabaster Mage;$0.18
 Alluring Siren;$0.20
 Amphin Cutthroat;$0.15
 Angel's Feather;$0.16
 Angel's Mercy;$0.15
 Angelic Destiny;$7.86
 Arachnus Spinner;$0.31
 Arachnus Web;$0.15
 Arbalest Elite;$0.16
 Archon of Justice;$0.35
 Armored Warhorse;$0.15
 Assault Griffin;$0.15
 Auramancer;$0.15
 Autumn's Veil;$0.18
 Aven Fleetwing;$0.15
 Azure Mage;$0.16
 Belltower Sphinx;$0.16
 Benalish Veteran;$0.15
 Birds of Paradise;$6.93
 Blood Ogre;$0.15
 Blood Seeker;$0.16
 Bloodlord of Vaasgoth;$1.74
 Bloodrage Vampire;$0.15
 Bonebreaker Giant;$0.15
 Bountiful Harvest;$0.15
 Brindle Boar;$0.15
 Brink of Disaster;$0.15
 Buried Ruin;$0.64
 Call to the Grave;$0.97
 Cancel;$0.14
 Carnage Wurm;$0.17
 Celestial Purge;$0.16
 Cemetery Reaper;$3.02
 Chandra's Outrage;$0.15
 Chandra's Phoenix;$0.52
 Chandra, the Firebrand;$3.66
 Chasm Drake;$0.15
 Child of Night;$0.15
 Circle of Flame;$0.17
 Combust;$0.25
 Consume Spirit;$0.19
 Coral Merfolk;$0.15
 Crimson Mage;$0.17
 Crown of Empires;$0.20
 Crumbling Colossus;$0.17
 Cudgel Troll;$0.16
 Dark Favor;$0.15
 Day of Judgment;$2.49
 Deathmark;$0.18
 Demon's Horn;$0.18
 Demystify;$0.15
 Devouring Swarm;$0.15
 Diabolic Tutor;$0.34
 Disentomb;$0.15
 Distress;$0.15
 Divination;$0.15
 Divine Favor;$0.14
 Djinn of Wishes;$0.29
 Doom Blade;$0.20
 Doubling Chant;$0.36
 Dragon's Claw;$0.23
 Dragonskull Summit;$2.49
 Drifting Shade;$0.15
 Drowned Catacomb;$2.95
 Druidic Satchel;$0.29
 Dungrove Elder;$4.94
 Duskhunter Bat;$0.15
 Elite Vanguard;$0.17
 Elixir of Immortality;$0.41
 Elvish Archdruid;$2.38
 Fiery Hellhound;$0.15
 Fireball;$0.18
 Firebreathing;$0.15
 Flameblast Dragon;$0.62
 Flashfreeze;$0.17
 Flight;$0.15
 Fling;$0.15
 Fog;$0.16
 Forest (246);$0.13
 Forest (247);$0.15
 Forest (248);$0.14
 Forest (249);$0.14
 Frost Breath;$0.15
 Frost Titan;$0.90
 Furyborn Hellkite;$2.26
 Garruk's Companion;$0.16
 Garruk's Horde;$0.28
 Garruk, Primal Hunter;$6.59
 Giant Spider;$0.15
 Gideon Jura;$5.45
 Gideon's Avenger;$0.83
 Gideon's Lawkeeper;$0.18
 Glacial Fortress;$2.24
 Gladecover Scout;$0.18
 Goblin Arsonist;$0.15
 Goblin Bangchuckers;$0.15
 Goblin Chieftain;$5.65
 Goblin Fireslinger;$0.17
 Goblin Grenade;$1.92
 Goblin Piker;$0.15
 Goblin Tunneler;$0.15
 Goblin War Paint;$0.15
 Gorehorn Minotaurs;$0.15
 Grand Abolisher;$4.98
 Grave Titan;$6.29
 Gravedigger;$0.15
 Greater Basilisk;$0.15
 Greatsword;$0.17
