 Acidic Slime;$0.19
 Act of Treason;$0.15
 Aether Adept;$0.15
 Air Servant;$0.16
 Ajani Goldmane;$8.54
 Ajani's Mantra;$0.28
 Ajani's Pridemate;$0.50
 Alluring Siren;$0.15
 Ancient Hellkite;$0.37
 Angel's Feather;$0.17
 Angelic Arbiter;$1.45
 Arc Runner;$0.14
 Armored Ascension;$0.24
 Armored Cancrix;$0.15
 Assassinate;$0.15
 Assault Griffin;$0.15
 Augury Owl;$0.20
 Autumn's Veil;$0.18
 Awakener Druid;$0.17
 Azure Drake;$0.16
 Back to Nature;$0.25
 Baneslayer Angel;$9.16
 Barony Vampire;$0.15
 Berserkers of Blood Ridge;$0.15
 Birds of Paradise;$7.04
 Black Knight;$0.19
 Blinding Mage;$0.15
 Blood Tithe;$0.16
 Bloodcrazed Goblin;$0.15
 Bloodthrone Vampire;$0.15
 Bog Raiders;$0.15
 Brindle Boar;$0.15
 Brittle Effigy;$0.44
 Call to Mind;$0.17
 Cancel;$0.15
 Canyon Minotaur;$0.15
 Captivating Vampire;$7.36
 Celestial Purge;$0.16
 Chandra Nalaar;$4.11
 Chandra's Outrage;$0.15
 Chandra's Spitfire;$0.26
 Child of Night;$0.15
 Clone;$0.34
 Cloud Crusader;$0.14
 Cloud Elemental;$0.15
 Combust;$0.26
 Condemn;$0.24
 Conundrum Sphinx;$0.29
 Corrupt;$0.17
 Crystal Ball;$0.41
 Cudgel Troll;$0.17
 Cultivate;$1.23
 Cyclops Gladiator;$0.26
 Dark Tutelage;$0.39
 Day of Judgment;$2.72
 Deathmark;$0.16
 Demolish;$0.15
 Demon of Death's Gate;$5.11
 Demon's Horn;$0.17
 Destructive Force;$0.29
 Diabolic Tutor;$0.36
 Diminish;$0.15
 Disentomb;$0.15
 Doom Blade;$0.22
 Dragon's Claw;$0.24
 Dragonskull Summit;$2.49
 Drowned Catacomb;$3.00
 Dryad's Favor;$0.15
 Duress;$0.18
 Duskdale Wurm;$0.18
 Earth Servant;$0.16
 Elite Vanguard;$0.18
 Elixir of Immortality;$0.40
 Elvish Archdruid;$2.46
 Ember Hauler;$0.20
 Excommunicate;$0.15
 Fauna Shaman;$10.93
 Fiery Hellhound;$0.14
 Fire Servant;$0.32
 Fireball;$0.17
 Flashfreeze;$0.17
 Fling;$0.16
 Fog;$0.16
 Foresee;$0.15
 Frost Titan;$0.99
 Gaea's Revenge;$1.41
 Gargoyle Sentinel;$0.16
 Garruk Wildspeaker;$8.85
 Garruk's Companion;$0.17
 Garruk's Packleader;$0.18
 Giant Growth;$0.15
 Giant Spider;$0.15
 Glacial Fortress;$2.42
 Goblin Balloon Brigade;$0.15
 Goblin Chieftain;$5.84
 Goblin Piker;$0.15
 Goblin Tunneler;$0.14
 Goldenglow Moth;$0.15
 Grave Titan;$6.31
 Gravedigger;$0.14
 Greater Basilisk;$0.15
 Harbor Serpent;$0.15
 Haunting Echoes;$0.35
 Hoarding Dragon;$0.39
 Holy Strength;$0.15
 Honor of the Pure;$1.92
 Hornet Sting;$0.15
 Howling Banshee;$0.17
 Hunters' Feast;$0.15
 Ice Cage;$0.15
 Incite;$0.15
 Infantry Veteran;$0.15
 Inferno Titan;$1.29
 Inspired Charge;$0.15
 Jace Beleren;$8.28
 Jace's Erasure;$0.18
 Jace's Ingenuity;$0.20
 Jinxed Idol;$0.29
 Juggernaut;$0.17
 Knight Exemplar;$2.95
 Kraken's Eye;$0.15
 Lava Axe;$0.15
 Leyline of Anticipation;$8.27
 Leyline of Punishment;$3.03
 Leyline of Sanctity;$12.96
 Leyline of the Void;$14.12
 Leyline of Vitality;$0.99
 Lightning Bolt;$2.32
 Liliana Vess;$7.32
 Liliana's Caress;$2.83
 Liliana's Specter;$0.18
 Llanowar Elves;$0.19
 Magma Phoenix;$0.29
 Mana Leak;$0.35
 Manic Vandal;$0.14
 Maritime Guard;$0.15
 Mass Polymorph;$0.38
 Merfolk Sovereign;$0.73
 Merfolk Spy;$0.15
 Mighty Leap;$0.15
 Mind Control;$0.18
 Mind Rot;$0.15
 Mitotic Slime;$0.36
 Mystifying Maze;$1.65
 Nantuko Shade;$0.47
 Naturalize;$0.15
 Nature's Spiral;$0.17
 Necrotic Plague;$0.27
 Negate;$0.15
 Nether Horror;$0.15
 Nightwing Shade;$0.15
 Obstinate Baloth;$5.25
 Ornithopter;$0.26
 Overwhelming Stampede;$0.74
 Pacifism;$0.15
 Palace Guard;$0.14
 Phantom Beast;$0.15
 Phylactery Lich;$0.39
 Platinum Angel;$7.27
 Plummet;$0.14
 Preordain;$1.45
 Primal Cocoon;$0.15
 Primeval Titan;$9.31
 Prized Unicorn;$0.16
 Prodigal Pyromancer;$0.16
 Protean Hydra;$1.90
 Pyretic Ritual;$0.97
 Pyroclasm;$0.48
 Quag Sickness;$0.15
 Reassembling Skeleton;$0.20
 Redirect;$0.41
 Relentless Rats;$2.00
 Reverberate;$0.71
 Rise from the Grave;$0.16
 Roc Egg;$0.16
 Rootbound Crag;$1.84
 Rotting Legion;$0.15
 Royal Assassin;$0.75
 Runeclaw Bear;$0.14
 Sacred Wolf;$0.15
 Safe Passage;$0.15
 Scroll Thief;$0.15
 Serra Angel;$0.20
 Serra Ascendant;$17.07
 Shiv's Embrace;$0.17
 Siege Mastodon;$0.15
 Sign in Blood;$0.16
 Silence;$1.13
 Silvercoat Lion;$0.15
 Sleep;$0.17
 Solemn Offering;$0.15
 Sorcerer's Strongbox;$0.16
 Spined Wurm;$0.15
 Squadron Hawk;$0.35
 Stabbing Pain;$0.15
 Steel Overseer;$12.28
 Stone Golem;$0.16
 Stormfront Pegasus;$0.14
 Stormtide Leviathan;$0.37
 Sun Titan;$2.61
 Sunpetal Grove;$2.21
 Sword of Vengeance;$0.99
 Sylvan Ranger;$0.17
 Temple Bell;$0.57
 Terramorphic Expanse;$0.17
 Thunder Strike;$0.15
